0.6,0,0
0.63,9.04521,80
0.6461992,8.69349,80
0.6616992,9.3537,80
0.6771982,11.3472,80
0.6855442,13.3438,80
0.6962742,16.3393,80
0.7117732,22.9995,80
0.7463492,43.9851,80
0.7594632,49.313,80
0.7705812,52.3333,80
0.7813115,53.9955,80
0.793234,55.3239,80
0.8063487,55.3184,80
0.8206557,55.9791,80
0.8301937,57.6418,80
0.8373472,60.6388,80
0.8480775,68.301,80
0.86,80,80
0.869538,90.2921,80
0.8802682,97.9543,80
0.8909982,102.616,80
0.9005362,103.613,80
0.9100742,102.609,80
0.9243812,98.6026,80
0.9339192,96.2653,80
0.9434572,95.2613,80
0.9529952,96.2573,80
0.9649182,100.586,80
0.9875712,112.576,80
1.0006852,117.904,80
1.0149922,120.898,80
1.0245302,121.228,80
1.0400302,120.554,80
1.0519522,120.216,80
1.0638752,120.878,80
1.0769892,123.539,80
1.0912962,126.533,80
1.1020272,127.529,80
1.1115652,127.525,80
1.1175262,126.189,80
1.1270642,123.185,80
1.1497172,110.509,80
1.1628312,101.837,80
1.1723692,93.8326,80
1.1771382,86.1639,80
1.1902532,48.8251,80
1.1950222,37.8231,80
1.2009832,32.154,80
1.2081372,28.151,80
1.2152902,26.8147,80
1.2224442,23.1451,80
1.2272132,17.4764,80
1.2319822,11.8077,80
1.2403282,9.13761,80
1.2474812,8.46796,80
1.2570192,5.79732,80
1.2617882,5.79533,80
1.2844412,9.11923,80
1.2951712,10.7814,80
1.3059012,11.1103,80
1.3166322,10.1058,80
1.3273622,8.10134,80
1.3571682,0.755589,80
1.3678982,-0.915549,80
1.3786292,-1.58669,80
1.3893592,-1.59116,80
1.4084352,0.734228,80
1.4370492,6.38897,80
1.4513562,8.38301,80
1.4620862,9.04521,80
1.5061992,8.69349,80
1.5216992,9.3537,80
1.5371982,11.3472,80
1.5455442,13.3438,80
1.5562742,16.3393,80
1.5717732,22.9995,80
1.6063492,43.9851,80
1.6194632,49.313,80
1.6305812,52.3333,80
1.6413115,53.9955,80
1.653234,55.3239,80
1.6663487,55.3184,80
1.6806557,55.9791,80
1.6901937,57.6418,80
1.6973472,60.6388,80
1.7080775,68.301,80
1.72,80,80
1.729538,90.2921,80
1.7402682,97.9543,80
1.7509982,102.616,80
1.7605362,103.613,80
1.7700742,102.609,80
1.7843812,98.6026,80
1.7939192,96.2653,80
1.8034572,95.2613,80
1.8129952,96.2573,80
1.8249182,100.586,80
1.8475712,112.576,80
1.8606852,117.904,80
1.8749922,120.898,80
1.8845302,121.228,80
1.9000302,120.554,80
1.9119522,120.216,80
1.9238752,120.878,80
1.9369892,123.539,80
1.9512962,126.533,80
1.9620272,127.529,80
1.9715652,127.525,80
1.9775262,126.189,80
1.9870642,123.185,80
2.0097172,110.509,80
2.0228312,101.837,80
2.0323692,93.8326,80
2.0371382,86.1639,80
2.0502532,48.8251,80
2.0550222,37.8231,80
2.0609832,32.154,80
2.0681372,28.151,80
2.0752902,26.8147,80
2.0824442,23.1451,80
2.0872132,17.4764,80
2.0919822,11.8077,80
2.1003282,9.13761,80
2.1074812,8.46796,80
2.1170192,5.79732,80
2.1217882,5.79533,80
2.1444412,9.11923,80
2.1551712,10.7814,80
2.1659012,11.1103,80
2.1766322,10.1058,80
2.1873622,8.10134,80
2.2171682,0.755589,80
2.2278982,-0.915549,80
2.2386292,-1.58669,80
2.2493592,-1.59116,80
2.2684352,0.734228,80
2.2970492,6.38897,80
2.3113562,8.38301,80
2.3220862,9.04521,80
2.3661992,8.69349,80
2.3816992,9.3537,80
2.3971982,11.3472,80
2.4055442,13.3438,80
2.4162742,16.3393,80
2.4317732,22.9995,80
2.4663492,43.9851,80
2.4794632,49.313,80
2.4905812,52.3333,80
2.5013115,53.9955,80
2.513234,55.3239,80
2.5263487,55.3184,80
2.5406557,55.9791,80
2.5501937,57.6418,80
2.5573472,60.6388,80
2.5680775,68.301,80
2.58,80,80
2.589538,90.2921,80
2.6002682,97.9543,80
2.6109982,102.616,80
2.6205362,103.613,80
2.6300742,102.609,80
2.6443812,98.6026,80
2.6539192,96.2653,80
2.6634572,95.2613,80
2.6729952,96.2573,80
2.6849182,100.586,80
2.7075712,112.576,80
2.7206852,117.904,80
2.7349922,120.898,80
2.7445302,121.228,80
2.7600302,120.554,80
2.7719522,120.216,80
2.7838752,120.878,80
2.7969892,123.539,80
2.8112962,126.533,80
2.8220272,127.529,80
2.8315652,127.525,80
2.8375262,126.189,80
2.8470642,123.185,80
2.8697172,110.509,80
2.8828312,101.837,80
2.8923692,93.8326,80
2.8971382,86.1639,80
2.9102532,48.8251,80
2.9150222,37.8231,80
2.9209832,32.154,80
2.9281372,28.151,80
2.9352902,26.8147,80
2.9424442,23.1451,80
2.9472132,17.4764,80
2.9519822,11.8077,80
2.9603282,9.13761,80
2.9674812,8.46796,80
2.9770192,5.79732,80
2.9817882,5.79533,80
3.0044412,9.11923,80
3.0151712,10.7814,80
3.0259012,11.1103,80
3.0366322,10.1058,80
3.0473622,8.10134,80
3.0771682,0.755589,80
3.0878982,-0.915549,80
3.0986292,-1.58669,80
3.1093592,-1.59116,80
3.1284352,0.734228,80
3.1570492,6.38897,80
3.1713562,8.38301,80
3.1820862,9.04521,80
3.2261992,8.69349,80
3.2416992,9.3537,80
3.2571982,11.3472,80
3.2655442,13.3438,80
3.2762742,16.3393,80
3.2917732,22.9995,80
3.3263492,43.9851,80
3.3394632,49.313,80
3.3505812,52.3333,80
3.3613115,53.9955,80
3.373234,55.3239,80
3.3863487,55.3184,80
3.4006557,55.9791,80
3.4101937,57.6418,80
3.4173472,60.6388,80
3.4280775,68.301,80
3.44,80,80
3.449538,90.2921,80
3.4602682,97.9543,80
3.4709982,102.616,80
3.4805362,103.613,80
3.4900742,102.609,80
3.5043812,98.6026,80
3.5139192,96.2653,80
3.5234572,95.2613,80
3.5329952,96.2573,80
3.5449182,100.586,80
3.5675712,112.576,80
3.5806852,117.904,80
3.5949922,120.898,80
3.6045302,121.228,80
3.6200302,120.554,80
3.6319522,120.216,80
3.6438752,120.878,80
3.6569892,123.539,80
3.6712962,126.533,80
3.6820272,127.529,80
3.6915652,127.525,80
3.6975262,126.189,80
3.7070642,123.185,80
3.7297172,110.509,80
3.7428312,101.837,80
3.7523692,93.8326,80
3.7571382,86.1639,80
3.7702532,48.8251,80
3.7750222,37.8231,80
3.7809832,32.154,80
3.7881372,28.151,80
3.7952902,26.8147,80
3.8024442,23.1451,80
3.8072132,17.4764,80
3.8119822,11.8077,80
3.8203282,9.13761,80
3.8274812,8.46796,80
3.8370192,5.79732,80
3.8417882,5.79533,80
3.8644412,9.11923,80
3.8751712,10.7814,80
3.8859012,11.1103,80
3.8966322,10.1058,80
3.9073622,8.10134,80
3.9371682,0.755589,80
3.9478982,-0.915549,80
3.9586292,-1.58669,80
3.9693592,-1.59116,80
3.9884352,0.734228,80
4.0170492,6.38897,80
4.0313562,8.38301,80
4.0420862,9.04521,80
4.0861992,8.69349,80
4.1016992,9.3537,80
4.1171982,11.3472,80
4.1255442,13.3438,80
4.1362742,16.3393,80
4.1517732,22.9995,80
4.1863492,43.9851,80
4.1994632,49.313,80
4.2105812,52.3333,80
4.2213115,53.9955,80
4.233234,55.3239,80
4.2463487,55.3184,80
4.2606557,55.9791,80
4.2701937,57.6418,80
4.2773472,60.6388,80
4.2880775,68.301,80
4.3,80,80
4.309538,90.2921,80
4.3202682,97.9543,80
4.3309982,102.616,80
4.3405362,103.613,80
4.3500742,102.609,80
4.3643812,98.6026,80
4.3739192,96.2653,80
4.3834572,95.2613,80
4.3929952,96.2573,80
4.4049182,100.586,80
4.4275712,112.576,80
4.4406852,117.904,80
4.4549922,120.898,80
4.4645302,121.228,80
4.4800302,120.554,80
4.4919522,120.216,80
4.5038752,120.878,80
4.5169892,123.539,80
4.5312962,126.533,80
4.5420272,127.529,80
4.5515652,127.525,80
4.5575262,126.189,80
4.5670642,123.185,80
4.5897172,110.509,80
4.6028312,101.837,80
4.6123692,93.8326,80
4.6171382,86.1639,80
4.6302532,48.8251,80
4.6350222,37.8231,80
4.6409832,32.154,80
4.6481372,28.151,80
4.6552902,26.8147,80
4.6624442,23.1451,80
4.6672132,17.4764,80
4.6719822,11.8077,80
4.6803282,9.13761,80
4.6874812,8.46796,80
4.6970192,5.79732,80
4.7017882,5.79533,80
4.7244412,9.11923,80
4.7351712,10.7814,80
4.7459012,11.1103,80
4.7566322,10.1058,80
4.7673622,8.10134,80
4.7971682,0.755589,80
4.8078982,-0.915549,80
4.8186292,-1.58669,80
4.8293592,-1.59116,80
4.8484352,0.734228,80
4.8770492,6.38897,80
4.8913562,8.38301,80
4.9020862,9.04521,80
4.9461992,8.69349,80
4.9616992,9.3537,80
4.9771982,11.3472,80
4.9855442,13.3438,80
4.9962742,16.3393,80
5.0117732,22.9995,80
5.0463492,43.9851,80
5.0594632,49.313,80
5.0705812,52.3333,80
5.0813115,53.9955,80
5.093234,55.3239,80
5.1063487,55.3184,80
5.1206557,55.9791,80
5.1301937,57.6418,80
5.1373472,60.6388,80
5.1480775,68.301,80
5.16,80,80
5.169538,90.2921,80
5.1802682,97.9543,80
5.1909982,102.616,80
5.2005362,103.613,80
5.2100742,102.609,80
5.2243812,98.6026,80
5.2339192,96.2653,80
5.2434572,95.2613,80
5.2529952,96.2573,80
5.2649182,100.586,80
5.2875712,112.576,80
5.3006852,117.904,80
5.3149922,120.898,80
5.3245302,121.228,80
5.3400302,120.554,80
5.3519522,120.216,80
5.3638752,120.878,80
5.3769892,123.539,80
5.3912962,126.533,80
5.4020272,127.529,80
5.4115652,127.525,80
5.4175262,126.189,80
5.4270642,123.185,80
5.4497172,110.509,80
5.4628312,101.837,80
5.4723692,93.8326,80
5.4771382,86.1639,80
5.4902532,48.8251,80
5.4950222,37.8231,80
5.5009832,32.154,80
5.5081372,28.151,80
5.5152902,26.8147,80
5.5224442,23.1451,80
5.5272132,17.4764,80
5.5319822,11.8077,80
5.5403282,9.13761,80
5.5474812,8.46796,80
5.5570192,5.79732,80
5.5617882,5.79533,80
5.5844412,9.11923,80
5.5951712,10.7814,80
5.6059012,11.1103,80
5.6166322,10.1058,80
5.6273622,8.10134,80
5.6571682,0.755589,80
5.6678982,-0.915549,80
5.6786292,-1.58669,80
5.6893592,-1.59116,80
5.7084352,0.734228,80
5.7370492,6.38897,80
5.7513562,8.38301,80
5.7620862,9.04521,80
5.8061992,8.69349,80
5.8216992,9.3537,80
5.8371982,11.3472,80
5.8455442,13.3438,80
5.8562742,16.3393,80
5.8717732,22.9995,80
5.9063492,43.9851,80
5.9194632,49.313,80
5.9305812,52.3333,80
5.9413115,53.9955,80
5.953234,55.3239,80
5.9663487,55.3184,80
5.9806557,55.9791,80
5.9901937,57.6418,80
5.9973472,60.6388,80
6.0080775,68.301,80
6.02,80,80
6.029538,90.2921,80
6.0402682,97.9543,80
6.0509982,102.616,80
6.0605362,103.613,80
6.0700742,102.609,80
6.0843812,98.6026,80
6.0939192,96.2653,80
6.1034572,95.2613,80
6.1129952,96.2573,80
6.1249182,100.586,80
6.1475712,112.576,80
6.1606852,117.904,80
6.1749922,120.898,80
6.1845302,121.228,80
6.2000302,120.554,80
6.2119522,120.216,80
6.2238752,120.878,80
